temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,cloud_cover_pct,dew_point_c,cloud_type,rain_tomorrow
11.76,90.0,1014.99,12.43,8.4,9.2,Cirrus,No Rain
10.77,81.43,1005.08,4.08,19.72,8.42,Stratus,Rain
15.27,39.47,1010.96,16.92,26.81,4.16,Nimbus,No Rain
25.37,40.88,1013.75,11.33,34.32,13.12,Nimbus,No Rain
16.01,65.47,1001.03,2.42,54.95,11.25,Stratus,No Rain
18.06,36.21,1012.54,24.18,69.7,4.85,Cumulus,No Rain
6.36,100,1018.72,14.17,26.96,7.26,Cirrus,No Rain
25.24,66.09,1017.31,7.92,71.97,17.67,Cumulus,No Rain
11.1,84.37,1009.62,11.21,56.5,6.46,Cumulus,No Rain
17.78,67.86,1024.12,7.65,6.77,10.77,Cirrus,No Rain
22.81,53.52,1001.84,4.54,0,14.3,Cirrus,No Rain
10.41,100,1007.98,18.07,68.66,11.12,Stratus,No Rain
18.87,68.06,1008.78,4.65,15.4,12.34,Cirrus,No Rain
24.34,66.06,1017.68,11.82,2.91,15.18,Cirrus,No Rain
18.79,51.71,1019.78,34.21,50.14,9.73,Cumulonimbus,No Rain
21.98,65.27,1004.22,7.64,76.9,14.04,Cumulus,Rain
15.31,63.13,1025.42,11.81,0.88,8.57,Cirrus,No Rain
13.11,74.24,1003.03,26.36,100,8.36,Cumulonimbus,Rain
8.55,80.71,1002.46,12.21,57.45,5.43,Cumulus,Rain
24.87,36.7,1005.29,12.8,95.67,13.3,Cumulus,Rain
17.72,60.24,1021.69,3.37,76.05,8.84,Cumulus,No Rain
-8,49.24,1000.05,3.65,90.96,-15,Stratus,Rain
2.58,92.73,1002.8,11.01,80.14,1.99,Nimbus,Rain
14.57,85.48,1008.73,11.11,99.72,9.55,Cumulus,Rain
16.83,50.15,1008.9,9.58,34.99,5.03,Cirrus,No Rain
17.33,95.37,1004.71,11.08,50.39,15.24,Cumulus,Rain
26.29,95.49,1008.36,10.9,74.39,26.29,Cumulus,No Rain
19.07,43.5,1003.78,15.14,66.25,7.8,Cumulus,Rain
11.91,73.75,1016.47,12.12,53.64,4.63,Cumulus,No Rain
36.71,89.73,1013.39,5.5,0,28,Cirrus,No Rain
20.81,93.48,1009.59,6.43,59.84,21.32,Cumulus,No Rain
25.76,86.68,1017.5,10.35,45.8,24.09,Cumulus,No Rain
0.63,23.32,1028.09,8.13,79.5,-15,Stratus,No Rain
11.95,85.89,1001.2,15.21,85.57,8.23,Nimbus,No Rain
17.75,73.79,996.49,8.25,66.94,11.55,Cumulus,Rain
15.7,73.0,1022.98,21.25,45.6,11.02,Cumulus,No Rain
18.33,87.39,1023.28,9.33,0,17.85,Cirrus,No Rain
21.22,43.29,1024.5,13.97,1.88,8.74,Clear,Rain
20.98,56.44,992.66,6.45,83.54,12.89,Cumulus,Rain
37.09,56.58,992.79,37.16,28.29,28,Cirrus,Rain
4.92,42.26,1010.59,7.11,99.67,-5.63,Stratus,No Rain
19.62,53.19,1015.73,17.24,26.07,9.87,Cirrus,No Rain
27.03,42.05,1009.53,12.18,62.16,15.6,Cumulus,No Rain
15.96,54.54,1023.99,19.66,60.62,8.79,Cumulus,No Rain
18.33,72.03,1011.03,8.44,91.39,14.56,Cumulus,No Rain
16.89,85.56,1016.95,20.06,37.57,13.25,Cumulus,No Rain
25.24,58.98,1026.75,7.61,87.55,17.54,Cumulus,No Rain
-2.51,52.42,1012.49,12.66,59.26,-12.34,Cumulus,No Rain
12.18,33.12,1018.37,5.75,50.36,0.56,Cumulus,No Rain
10.75,49.7,1013.99,5.13,59.77,-1.1,Cumulus,No Rain
6.94,51.25,1007.0,14.49,64.41,-3.37,Stratus,No Rain
19.04,96.17,1020.59,16.63,49.17,17.19,Cumulus,No Rain
19.2,36.29,1029.21,16.14,48.62,7.02,Cumulus,No Rain
10.28,51.79,1011.03,2.37,71.46,-0.79,Stratus,No Rain
36.23,100,1011.34,23.94,40.73,28,Cumulus,Rain
6.76,62.3,1010.25,16.81,38.59,1.83,Cumulus,No Rain
13.99,83.96,1008.08,22.6,70.94,10.16,Cumulus,Rain
12.34,51.67,1006.3,13.22,100,3.83,Cumulus,Rain
16.6,38.81,1019.01,9.02,82.04,3.08,Cumulus,No Rain
4.24,50.29,1014.71,16.62,100,-4.75,Stratus,No Rain
25.2,42.62,1002.88,14.39,94.73,14.47,Cumulus,Rain
30.88,94.51,1001.79,5.56,79.12,28,Cumulus,Rain
19.92,96.95,1016.43,19.13,91.63,16.46,Cumulus,Rain
21.99,76.94,1015.69,11.95,50.28,15.28,Cumulus,No Rain
30.05,52.71,1021.18,22.52,32.37,19.5,Cirrus,No Rain
22.26,100,994.2,8.4,2.93,23.07,Cirrus,Rain
28.08,93.09,1009.33,9.31,17.87,27.64,Cirrus,No Rain
25.3,74.24,1013.05,6.45,50.75,21.83,Cumulus,No Rain
10.28,62.61,1012.67,19.21,21.2,2.2,Cirrus,No Rain
2.24,80.86,998.68,16.55,86.02,-2.92,Nimbus,Rain
21.12,52.83,1022.67,3.69,64.49,12.5,Cumulus,No Rain
26.72,89.54,1019.9,8.3,66.18,23.89,Cumulus,Rain
12.67,51.26,1008.63,27.34,28.58,0.8,Cirrus,No Rain
22.62,85.01,1009.51,7.01,31.29,19.88,Cirrus,Rain
14.36,48.99,1012.75,7.95,51.12,3.81,Cumulus,No Rain
22.54,72.47,1009.57,8.04,85.66,16.27,Cumulus,No Rain
16.59,65.96,1019.37,9.33,75.2,10.05,Cumulus,No Rain
31.91,70.56,1007.01,13.58,74.65,27.02,Cumulus,Rain
-3.22,75.87,1013.48,32.24,24.3,-10.63,Cirrus,Rain
13.64,58.52,1018.07,5.68,4.15,5.44,Cirrus,No Rain
15.7,31.96,1004.03,24.75,100,0.39,Cumulus,Rain
16.99,47.92,1029.98,18.13,39.27,6.02,Cumulus,No Rain
27.7,51.81,1014.39,5.68,56.34,20.35,Cumulus,No Rain
29.71,94.19,1004.3,16.94,4.96,28,Cirrus,Rain
11.52,86.4,1012.04,6.15,29.47,8.35,Cirrus,No Rain
9.44,75.46,1016.9,17.91,38.32,2.18,Cumulus,No Rain
27.31,56.97,1009.88,4.44,56.23,16.75,Cumulus,No Rain
9.6,51.46,1002.6,4.93,52.22,1.98,Cumulus,No Rain
21.84,53.75,1015.92,13.32,11.14,12.49,Cirrus,No Rain
21.45,47.97,1002.55,17.06,73.06,13.06,Cumulus,Rain
17.36,40.85,1013.3,1.92,51.39,4.84,Nimbus,No Rain
28.19,84.27,1017.75,16.16,32.1,24.46,Cirrus,No Rain
23.89,59.42,998.24,21.46,87.43,15.34,Cumulus,Rain
14.19,61.04,1011.27,15.45,100,5.93,Cumulus,No Rain
18.88,85.84,1013.88,13.41,44.99,16.19,Cumulus,No Rain
20.95,59.79,1009.16,9.83,83.02,12.1,Cumulus,No Rain
24.83,65.07,1002.53,7.23,62.15,17.88,Cumulus,No Rain
13.42,79.77,1013.51,12.15,34.93,9.43,Cirrus,No Rain
16.33,56.24,1003.53,15.02,31.73,8.16,Cirrus,No Rain
22.19,65.74,1011.78,47.16,64.61,15.08,Cumulonimbus,No Rain
25.67,47.24,1035,12.96,90.11,15.47,Cumulus,No Rain
8.41,55.29,1008.0,13.02,39.89,-1.39,Cumulus,No Rain
24.24,70.63,1023.72,2.76,48.81,19.38,Cumulus,No Rain
18.26,68.74,1007.46,5.12,13.65,10.43,Cirrus,No Rain
12.76,65.33,1007.4,15.78,33.45,6.95,Cirrus,No Rain
12.88,83.76,1008.2,3.16,80.2,9.95,Cumulus,Rain
17.28,97.89,994.62,5.02,36.73,15.63,Cumulus,Rain
26.69,79.45,1002.52,12.95,20.09,21.93,Cirrus,Rain
25.94,77.28,997.22,7.38,31.98,21.22,Cirrus,Rain
29.23,70.35,1014.55,9.37,27.35,21.57,Cirrus,No Rain
7.09,61.62,1018.66,6.05,64.43,-1.25,Stratus,No Rain
18.35,72.96,1008.16,4.31,69.88,14.08,Cumulus,Rain
25.07,45.53,1019.25,5.47,89.28,15.59,Cumulus,No Rain
16.51,67.98,998.6,4.79,68.88,10.42,Cumulus,Rain
13.99,68.17,1008.06,9.17,95.5,7.13,Cumulus,Rain
6.51,67.22,1009.32,8.19,38.14,0.1,Cumulus,No Rain
21.24,90.71,1011.96,18.33,49.49,19.93,Cumulus,No Rain
14.39,85.36,1003.73,14.51,54.58,15.84,Cumulus,Rain
28.17,52.39,1003.99,13.4,62.02,19.53,Cumulus,No Rain
11.98,76.11,1021.61,11.9,88.7,6.27,Stratus,Rain
19.23,78.7,1012.95,8.13,0,12.9,Cirrus,No Rain
19.57,92.17,1009.92,4.7,27.98,17.17,Cumulonimbus,Rain
22.3,81.66,1023.74,11.76,91.99,19.32,Cumulonimbus,Rain
14.93,70.18,1013.7,16.52,45.14,9.13,Cumulus,Rain
12.73,68.77,1011.3,8.54,24.01,6.3,Cirrus,No Rain
19.99,36.91,1016.33,12.99,20.76,4.86,Cirrus,No Rain
21.93,71.55,1012.42,31.76,65.81,16.25,Cumulonimbus,Rain
26.46,42.74,1005.25,15.12,100,16.13,Cumulus,Rain
-1.22,72.12,1010.69,5.13,46.89,-6.62,Stratus,Rain
24.27,57.56,1006.78,23.9,100,14.69,Cumulus,Rain
12.65,56.07,1006.22,14.32,47.28,2.81,Cumulus,No Rain
28.25,62.94,1005.68,19.51,8.23,22.88,Cirrus,No Rain
7.83,55.96,1002.01,6.67,74.3,-1.08,Stratus,Rain
17.34,42.26,1014.87,14.4,37.12,3.41,Cumulus,No Rain
26.74,57.17,993.86,6.97,30.89,17.77,Cirrus,No Rain
24.6,62.18,1000.43,16.99,16.14,16.53,Cirrus,No Rain
19.15,80.46,1010.37,7.06,60.93,12.57,Cumulus,No Rain
10.23,73.07,1008.56,29.31,50.3,4.24,Cumulonimbus,No Rain
19.09,67.92,1013.35,18.34,5.26,10.85,Cirrus,No Rain
16.01,77.95,1001.71,11.7,31.34,10.66,Cirrus,Rain
41.72,100,1012.5,15.22,38.2,28,Cumulus,No Rain
9.27,59.89,1022.14,6.09,44.39,-0.61,Cumulus,Rain
7.27,82.64,1008.34,4.48,72.45,2.18,Stratus,Rain
16.37,71.94,1021.59,6.91,70.91,10.72,Cumulus,No Rain
33.46,70.49,1014.63,7.63,52.87,26.12,Cumulus,No Rain
26.08,41.45,1004.6,3.65,80.75,16.9,Cumulus,Rain
11.86,51.89,1012.73,8.23,84.76,3.52,Stratus,No Rain
9.22,44.72,997.32,10.04,86.4,-3.26,Stratus,Rain
23.99,90.13,1011.45,7.3,50.98,20.82,Cumulus,No Rain
29.7,75.89,1017.62,2.83,51.85,24.84,Cumulus,No Rain
22.46,53.51,1014.39,4.1,50.55,13.25,Cumulus,No Rain
15.02,61.5,1006.82,6.66,46.24,7.67,Cumulus,No Rain
7.21,47.01,1017.07,5.01,30.1,-4.19,Cirrus,No Rain
2.15,49.05,1014.6,6.76,70.51,-7.97,Stratus,No Rain
11.06,99.91,1008.55,20.4,44.91,9.61,Cumulus,Rain
20.64,59.76,1013.17,3.48,35.56,11.44,Cumulus,No Rain
11.32,80.51,1015.68,18.53,31.89,5.86,Cirrus,No Rain
16.27,53.54,1002.93,15.51,58.71,6.64,Cumulus,No Rain
21.21,62.95,1019.91,7.71,5.22,15.11,Cirrus,No Rain
23.0,66.58,1008.99,13.6,76.01,15.53,Cumulus,Rain
12.24,30.8,1012.89,19.28,60.34,-2.36,Cumulus,No Rain
22.72,51.08,1006.14,16.5,84.69,12.75,Cumulus,Rain
11.0,38.22,990.84,7.4,70.63,-0.46,Stratus,Rain
14.18,68.92,1005.27,19.65,81.78,8.53,Cumulus,Rain
33.5,69.91,1011.45,14.66,54.31,28,Cumulus,No Rain
34.69,55.86,1013.84,31.2,66.93,25.06,Cumulonimbus,Rain
17.18,53.11,989.89,21.14,44.6,8.42,Cumulus,Rain
5.12,39.07,1007.86,12.15,50.25,-5.42,Cumulus,No Rain
23.75,27.14,1019.14,16.07,80.04,10.8,Cumulus,No Rain
17.29,61.36,1028.03,8.95,39.46,9.53,Cumulus,No Rain
22.72,63.82,1010.8,11.11,68.77,16.15,Nimbus,No Rain
19.68,96.04,1014.33,5.91,75.75,18.28,Cumulus,Rain
42,81.05,1017.64,14.53,2.98,28,Cirrus,No Rain
14.32,71.24,1019.53,15.58,13.62,6.79,Cirrus,No Rain
20.43,64.57,1018.46,8.03,31.97,14.16,Cirrus,No Rain
29.11,69.81,1008.75,14.01,99.15,23.0,Cumulus,Rain
14.01,100,1006.93,5.64,39.55,14.83,Stratus,Rain
8.17,79.27,1010.98,19.17,42.74,3.68,Cumulus,No Rain
22.7,65.41,1016.76,17.05,77.78,15.36,Cumulus,No Rain
8.6,70.92,1009.52,8.36,79.49,2.19,Stratus,No Rain
4.49,95.67,1007.0,17.58,67.72,3.79,Stratus,Rain
22.31,79.91,1003.45,6.7,53.77,16.85,Cumulus,Rain
14.99,81.0,1011.32,14.91,100,11.52,Cumulus,Rain
26.29,49.93,1009.12,5.38,18.84,18.57,Cirrus,No Rain
25.75,83.61,1020.05,18.53,59.69,20.72,Cumulus,No Rain
32.11,74.15,1007.09,9.28,77.87,25.1,Cumulus,Rain
7.01,39.56,1015.36,13.91,46.42,-4.07,Cumulus,No Rain
23.61,52.38,1014.53,14.45,45.32,13.17,Cumulus,No Rain
26.68,67.85,1008.33,9.78,61.87,20.77,Cumulus,No Rain
2.56,60.29,1028.5,6.97,78.2,-5.58,Stratus,No Rain
14.88,85.28,1005.12,10.57,70.64,12.54,Cumulus,Rain
10.42,44.88,1018.87,12.08,26.06,1.06,Cirrus,No Rain
12.01,73.74,1007.57,13.27,22.24,6.39,Cirrus,No Rain
3.41,62.27,1021.99,15.65,46.78,-5.01,Cumulus,No Rain
8.77,87.03,1010.27,16.55,32.09,6.2,Cirrus,No Rain
20.99,33.42,1018.25,9.12,11.31,7.1,Clear,No Rain
12.64,68.49,1010.08,10.81,69.16,7.45,Cumulus,No Rain
10.74,89.27,1009.41,9.89,84.34,8.48,Stratus,Rain
15.9,49.29,1021.78,13.14,0,5.47,Cirrus,No Rain
17.42,42.77,1001.01,27.47,24.77,6.08,Cirrus,No Rain
-2.31,90.26,1011.12,10.34,74.63,-4.28,Stratus,No Rain
25.49,39.14,1020.11,17.36,65.58,14.04,Cumulus,No Rain
9.5,49.5,997.4,9.19,32.17,-1.6,Cirrus,No Rain
21.24,75.84,1009.97,8.57,22.76,17.0,Cirrus,No Rain
29.02,36.47,1007.95,3.38,100,18.82,Cumulus,Rain
20.47,48.49,1015.2,18.22,72.33,10.53,Cumulus,No Rain
11.13,60.24,1007.19,12.41,20.78,3.94,Cirrus,No Rain
16.07,48.17,1007.09,6.04,80.42,6.4,Cumulus,Rain
22.48,60.48,1030.53,10.0,27.58,14.8,Cirrus,No Rain
-0.97,47.16,995.58,6.02,14.83,-11.53,Cirrus,Rain
16.48,64.12,1008.28,6.15,84.07,8.47,Cumulus,Rain
26.77,68.26,1009.88,9.86,89.97,21.49,Cumulus,No Rain
14.65,59.34,1010.74,12.77,22.07,5.41,Cirrus,No Rain
11.68,46.61,1015.27,17.65,40.77,1.74,Cumulus,No Rain
19.03,35.72,1006.88,3.98,94.92,5.6,Cumulus,Rain
10.46,51.92,1020.25,9.64,43.26,1.64,Cumulus,No Rain
19.48,48.11,1006.3,15.22,78.43,8.48,Cumulus,Rain
20.3,78.82,1009.74,19.84,36.3,17.51,Cumulus,No Rain
23.34,58.31,1008.37,6.54,94.79,13.09,Cumulus,Rain
19.06,87.19,1011.96,22.03,37.26,15.72,Cumulus,Rain
12.53,53.64,1013.64,13.89,42.04,3.66,Cumulus,No Rain
12.86,34.09,1033.79,6.42,35.41,-2.76,Cumulus,No Rain
11.62,47.5,1019.87,5.81,50.45,1.13,Cumulus,No Rain
23.67,39.04,1026.82,11.54,9.92,11.38,Clear,No Rain
34.56,70.12,1021.9,18.24,21.82,28,Clear,No Rain
15.74,49.85,1008.27,11.42,83.63,4.65,Cumulus,Rain
11.0,53.87,1010.68,13.3,87.73,3.39,Stratus,No Rain
15.32,34.21,1012.23,6.97,33.42,0.41,Cumulonimbus,No Rain
1.02,45.72,1017.77,26.07,0,-6.61,Cirrus,No Rain
15.79,70.38,1002.48,32.57,62.19,10.15,Cumulonimbus,No Rain
-8,66.43,1019.71,17.91,50.7,-14.58,Cumulus,No Rain
7.9,44.75,1002.87,1.02,43.24,-4.96,Cumulus,No Rain
20.48,22.4,1013.51,10.12,42.19,5.07,Cumulus,No Rain
16.38,80.98,1015.41,14.68,100,11.5,Cumulus,Rain
12.34,39.64,1018.24,9.39,100,0.75,Cumulus,No Rain
1.77,72.12,998.93,2.78,56.05,-4.28,Cumulus,No Rain
21.67,82.54,1023.61,16.0,49.66,17.97,Nimbus,No Rain
26.26,51.88,1023.67,12.23,27.03,15.84,Cirrus,No Rain
6.34,68.38,1022.73,9.28,100,-0.14,Stratus,No Rain
12.95,81.16,1007.18,20.17,20.16,9.68,Cirrus,Rain
24.31,67.46,1006.58,8.74,67.55,15.53,Cumulus,Rain
21.81,85.48,1014.13,7.61,17.17,17.12,Cirrus,No Rain
24.92,56.57,1003.97,13.56,93.76,15.04,Stratus,Rain
14.13,65.19,1013.92,16.94,32.27,5.52,Cirrus,No Rain
16.37,60.83,1022.53,12.87,50.92,6.74,Cumulus,No Rain
